season,INNING,INNING_TB,HOME_AWAY,RUNNER_STATE,OUT_COUNT,UNDER_4,UNDER_3,UNDER_2,UNDER_1,TIED,UPPER_1,UPPER_2,UPPER_3,UPPER_4
2025,6,1,home,7,0,3.26,3.72,3.73,3.14,2.27,1.48,0.91,0.52,0.26
2025,6,1,home,0,1,0.53,0.75,0.99,1.13,0.97,0.65,0.43,0.26,0.15
2025,6,1,home,1,1,1.06,1.45,1.84,2.02,1.69,1.12,0.72,0.45,0.26
2025,6,1,home,2,1,1.12,1.56,1.95,2.19,1.85,1.23,0.8,0.5,0.28
2025,6,1,home,3,1,1.86,2.48,2.99,3.14,2.57,1.7,1.1,0.67,0.38
2025,6,1,home,4,1,1.05,1.44,1.78,2.18,1.96,1.3,0.86,0.53,0.31
2025,6,1,home,5,1,1.71,2.23,2.61,2.75,2.39,1.58,1.03,0.63,0.36
2025,6,1,home,6,1,1.87,2.42,2.82,2.72,2.29,1.51,0.98,0.61,0.3
2025,6,1,home,7,1,2.69,3.33,3.72,3.56,2.91,1.92,1.22,0.75,0.38
2025,6,1,home,0,2,0.27,0.39,0.54,0.68,0.6,0.4,0.26,0.17,0.09
2025,6,1,home,1,2,0.65,0.94,1.27,1.5,1.29,0.85,0.56,0.35,0.18
2025,6,1,home,2,2,0.83,1.21,1.68,2.09,1.89,1.25,0.83,0.51,0.29
2025,6,1,home,3,2,1.37,1.94,2.51,2.87,2.45,1.62,1.06,0.64,0.35
2025,6,1,home,4,2,0.88,1.3,1.8,2.3,2.1,1.4,0.92,0.57,0.33
2025,6,1,home,5,2,1.41,2.0,2.59,3.0,2.59,1.72,1.12,0.68,0.38
2025,6,1,home,6,2,1.69,2.41,3.21,3.61,3.0,1.99,1.3,0.79,0.39
2025,6,1,home,7,2,2.74,3.74,4.63,4.98,4.1,2.71,1.75,1.05,0.53
2025,7,0,away,0,0,0.67,0.99,1.36,1.69,1.51,1.02,0.66,0.41,0.24
2025,7,0,away,1,0,1.18,1.7,2.24,2.57,2.2,1.47,0.96,0.59,0.34
2025,7,0,away,2,0,1.08,1.53,1.96,2.16,1.77,1.18,0.76,0.47,0.27
2025,7,0,away,3,0,1.94,2.62,3.16,3.23,2.6,1.72,1.11,0.66,0.37
2025,7,0,away,4,0,1.19,1.67,2.15,2.22,1.74,1.15,0.74,0.45,0.26
2025,7,0,away,5,0,1.76,2.36,2.79,2.6,1.9,1.25,0.79,0.47,0.26
2025,7,0,away,6,0,1.58,2.06,2.27,1.98,1.51,1.0,0.64,0.38,0.19
2025,7,0,away,7,0,3.09,3.83,4.11,3.63,2.69,1.75,1.1,0.64,0.32
2025,7,0,away,0,1,0.41,0.66,0.95,1.23,1.14,0.76,0.51,0.32,0.19
2025,7,0,away,1,1,0.84,1.29,1.81,2.24,1.99,1.32,0.86,0.55,0.32
2025,7,0,away,2,1,0.89,1.37,1.92,2.41,2.17,1.44,0.95,0.59,0.35
2025,7,0,away,3,1,1.55,2.28,3.02,3.51,3.03,2.01,1.31,0.8,0.45
2025,7,0,away,4,1,0.84,1.28,1.78,2.36,2.3,1.53,1.01,0.64,0.37
2025,7,0,away,5,1,1.45,2.1,2.71,3.01,2.8,1.86,1.23,0.75,0.43
2025,7,0,away,6,1,1.61,2.29,2.97,3.09,2.69,1.79,1.19,0.73,0.37
2025,7,0,away,7,1,2.38,3.22,3.93,4.02,3.41,2.27,1.47,0.9,0.46
2025,7,0,away,0,2,0.19,0.32,0.51,0.74,0.71,0.49,0.3,0.19,0.13
2025,7,0,away,1,2,0.48,0.8,1.22,1.64,1.51,1.02,0.66,0.41,0.24
2025,7,0,away,2,2,0.59,0.99,1.55,2.27,2.21,1.49,0.97,0.61,0.37
2025,7,0,away,3,2,1.04,1.68,2.44,3.15,2.88,1.92,1.25,0.78,0.45
2025,7,0,away,4,2,0.62,1.05,1.64,2.47,2.46,1.65,1.09,0.69,0.42
2025,7,0,away,5,2,1.06,1.72,2.51,3.28,3.03,2.03,1.33,0.83,0.48
2025,7,0,away,6,2,1.27,2.07,3.14,4.0,3.52,2.36,1.53,0.95,0.49
2025,7,0,away,7,2,2.2,3.36,4.63,5.54,4.83,3.21,2.08,1.26,0.65
2025,7,1,home,0,0,0.79,1.17,1.58,1.89,1.5,0.79,0.45,0.25,0.15
2025,7,1,home,1,0,1.38,1.97,2.53,2.79,2.1,1.12,0.64,0.36,0.19
2025,7,1,home,2,0,1.26,1.76,2.23,2.29,1.63,0.89,0.51,0.28,0.14
2025,7,1,home,3,0,2.26,3.01,3.48,3.35,2.4,1.29,0.74,0.4,0.2
2025,7,1,home,4,0,1.39,1.94,2.42,2.34,1.62,0.86,0.5,0.27,0.14
2025,7,1,home,5,0,2.05,2.69,3.05,2.59,1.6,0.89,0.5,0.26,0.14
2025,7,1,home,6,0,1.83,2.34,2.43,2.03,1.32,0.73,0.41,0.22,0.1
2025,7,1,home,7,0,3.55,4.25,4.34,3.56,2.28,1.25,0.7,0.36,0.17
2025,7,1,home,0,1,0.49,0.76,1.1,1.41,1.15,0.6,0.36,0.2,0.09
2025,7,1,home,1,1,1.01,1.51,2.09,2.49,1.94,1.03,0.59,0.33,0.16
2025,7,1,home,2,1,1.06,1.6,2.21,2.68,2.14,1.13,0.66,0.36,0.19
2025,7,1,home,3,1,1.83,2.67,3.43,3.82,2.91,1.54,0.89,0.48,0.25
2025,7,1,home,4,1,1.01,1.51,2.06,2.73,2.36,1.23,0.71,0.4,0.21
2025,7,1,home,5,1,1.71,2.44,3.05,3.39,2.81,1.47,0.85,0.47,0.24
2025,7,1,home,6,1,1.9,2.66,3.35,3.32,2.68,1.41,0.81,0.45,0.21
2025,7,1,home,7,1,2.78,3.69,4.35,4.27,3.29,1.74,1.0,0.55,0.25
2025,7,1,home,0,2,0.24,0.39,0.6,0.84,0.73,0.39,0.22,0.12,0.07
2025,7,1,home,1,2,0.59,0.94,1.44,1.86,1.52,0.81,0.46,0.26,0.13
2025,7,1,home,2,2,0.72,1.19,1.84,2.63,2.29,1.2,0.69,0.39,0.2
2025,7,1,home,3,2,1.26,1.99,2.85,3.54,2.87,1.52,0.87,0.48,0.24
2025,7,1,home,4,2,0.76,1.26,1.94,2.9,2.58,1.34,0.77,0.44,0.23
2025,7,1,home,5,2,1.29,2.05,2.93,3.71,3.05,1.61,0.93,0.51,0.26
2025,7,1,home,6,2,1.54,2.46,3.71,4.49,3.46,1.85,1.06,0.58,0.26
2025,7,1,home,7,2,2.65,3.96,5.32,6.09,4.68,2.5,1.42,0.77,0.35
2025,8,0,away,0,0,0.58,0.96,1.5,2.14,1.83,0.96,0.55,0.3,0.17
2025,8,0,away,1,0,1.07,1.73,2.54,3.2,2.58,1.37,0.79,0.43,0.23
2025,8,0,away,2,0,1.0,1.59,2.29,2.66,2.01,1.08,0.62,0.34,0.18
2025,8,0,away,3,0,1.91,2.86,3.7,3.91,2.95,1.56,0.9,0.49,0.25
2025,8,0,away,4,0,1.12,1.77,2.56,2.74,1.99,1.05,0.61,0.33,0.17
2025,8,0,away,5,0,1.77,2.63,3.39,3.09,1.96,1.09,0.61,0.33,0.16
2025,8,0,away,6,0,1.64,2.39,2.77,2.42,1.62,0.88,0.5,0.26,0.13
2025,8,0,away,7,0,3.28,4.37,4.88,4.24,2.78,1.53,0.85,0.45,0.21
2025,8,0,away,0,1,0.34,0.62,1.03,1.6,1.41,0.72,0.43,0.25,0.12
2025,8,0,away,1,1,0.71,1.25,2.02,2.84,2.39,1.25,0.72,0.4,0.21
2025,8,0,away,2,1,0.75,1.32,2.11,3.05,2.63,1.37,0.79,0.44,0.24
2025,8,0,away,3,1,1.39,2.33,3.42,4.37,3.58,1.88,1.08,0.59,0.3
2025,8,0,away,4,1,0.73,1.27,2.03,3.03,2.92,1.5,0.88,0.49,0.26
2025,8,0,away,5,1,1.34,2.22,3.19,3.8,3.46,1.78,1.04,0.57,0.29
2025,8,0,away,6,1,1.5,2.42,3.56,3.83,3.29,1.71,1.0,0.55,0.24
2025,8,0,away,7,1,2.34,3.48,4.62,4.93,4.04,2.13,1.22,0.67,0.31
2025,8,0,away,0,2,0.12,0.26,0.51,0.94,0.89,0.46,0.27,0.15,0.07
2025,8,0,away,1,2,0.35,0.7,1.31,2.11,1.86,0.97,0.57,0.32,0.15
2025,8,0,away,2,2,0.42,0.83,1.57,2.93,2.81,1.44,0.85,0.47,0.24
2025,8,0,away,3,2,0.83,1.58,2.67,4.02,3.52,1.83,1.07,0.59,0.3
2025,8,0,away,4,2,0.44,0.87,1.61,3.19,3.17,1.61,0.94,0.53,0.28
2025,8,0,away,5,2,0.84,1.61,2.71,4.19,3.74,1.94,1.13,0.62,0.32
2025,8,0,away,6,2,0.99,1.88,3.54,5.15,4.24,2.22,1.29,0.71,0.32
2025,8,0,away,7,2,1.91,3.34,5.23,6.98,5.73,3.01,1.73,0.94,0.44
2025,8,1,home,0,0,0.7,1.17,1.79,2.49,1.79,0.56,0.27,0.12,0.05
2025,8,1,home,1,0,1.29,2.05,2.97,3.61,2.42,0.8,0.38,0.19,0.08
2025,8,1,home,2,0,1.2,1.88,2.67,2.92,1.81,0.61,0.3,0.14,0.06
2025,8,1,home,3,0,2.28,3.35,4.17,4.2,2.65,0.89,0.44,0.2,0.09
2025,8,1,home,4,0,1.34,2.1,2.99,2.93,1.9,0.62,0.31,0.15,0.07
2025,8,1,home,5,0,2.1,3.08,3.84,3.12,1.62,0.58,0.28,0.13,0.07
2025,8,1,home,6,0,1.96,2.78,3.03,2.51,1.36,0.48,0.23,0.11,0.05
2025,8,1,home,7,0,3.86,4.98,5.27,4.2,2.19,0.82,0.39,0.18,0.07
2025,8,1,home,0,1,0.42,0.73,1.24,1.87,1.41,0.44,0.22,0.1,0.06
2025,8,1,home,1,1,0.87,1.52,2.43,3.29,2.31,0.75,0.37,0.17,0.09
2025,8,1,home,2,1,0.93,1.61,2.52,3.55,2.59,0.82,0.4,0.2,0.09
2025,8,1,home,3,1,1.71,2.81,4.02,4.93,3.38,1.1,0.54,0.26,0.11
2025,8,1,home,4,1,0.89,1.53,2.41,3.69,3.05,0.93,0.45,0.22,0.1
2025,8,1,home,5,1,1.63,2.66,3.72,4.49,3.5,1.08,0.53,0.25,0.12
2025,8,1,home,6,1,1.84,2.89,4.17,4.4,3.3,1.04,0.51,0.24,0.1
2025,8,1,home,7,1,2.82,4.08,5.28,5.5,3.89,1.25,0.61,0.29,0.11
2025,8,1,home,0,2,0.18,0.34,0.64,1.17,0.93,0.28,0.14,0.07,0.02
2025,8,1,home,1,2,0.46,0.87,1.62,2.53,1.88,0.58,0.29,0.14,0.05
2025,8,1,home,2,2,0.54,1.03,1.94,3.61,2.95,0.89,0.44,0.21,0.09
2025,8,1,home,3,2,1.04,1.95,3.23,4.73,3.51,1.1,0.54,0.25,0.11
2025,8,1,home,4,2,0.56,1.08,1.98,3.97,3.36,1.0,0.5,0.23,0.11
2025,8,1,home,5,2,1.06,1.99,3.27,4.96,3.77,1.17,0.57,0.27,0.12
2025,8,1,home,6,2,1.24,2.33,4.37,6.05,4.09,1.32,0.65,0.31,0.12
2025,8,1,home,7,2,2.39,4.07,6.22,7.99,5.47,1.77,0.86,0.41,0.16
2025,9,0,away,0,0,0.41,0.84,1.62,2.91,2.34,0.72,0.36,0.17,0.09
2025,9,0,away,1,0,0.86,1.64,2.89,4.31,3.16,1.0,0.5,0.23,0.11
2025,9,0,away,2,0,0.84,1.58,2.74,3.54,2.34,0.77,0.38,0.18,0.08
2025,9,0,away,3,0,1.74,3.08,4.45,5.06,3.45,1.13,0.55,0.26,0.11
2025,9,0,away,4,0,0.93,1.77,3.2,3.62,2.47,0.77,0.37,0.18,0.08
2025,9,0,away,5,0,1.63,2.9,4.37,3.91,2.11,0.72,0.35,0.17,0.07
2025,9,0,away,6,0,1.6,2.83,3.59,3.13,1.77,0.61,0.3,0.14,0.05
2025,9,0,away,7,0,3.4,5.1,6.08,5.22,2.85,1.02,0.49,0.23,0.1
2025,9,0,away,0,1,0.19,0.48,1.05,2.21,1.85,0.56,0.26,0.12,0.06
2025,9,0,away,1,1,0.48,1.06,2.22,3.89,3.01,0.93,0.45,0.22,0.1
2025,9,0,away,2,1,0.51,1.13,2.26,4.18,3.38,1.02,0.5,0.24,0.12
2025,9,0,away,3,1,1.07,2.25,3.9,5.86,4.4,1.37,0.67,0.33,0.14
2025,9,0,away,4,1,0.52,1.12,2.3,4.21,4.0,1.15,0.56,0.27,0.13
2025,9,0,away,5,1,1.08,2.24,3.87,5.2,4.59,1.34,0.66,0.32,0.14
2025,9,0,away,6,1,1.26,2.46,4.47,5.18,4.33,1.28,0.62,0.3,0.12
2025,9,0,away,7,1,2.17,3.68,5.64,6.5,5.07,1.56,0.76,0.36,0.15
2025,9,0,away,0,2,0.06,0.16,0.47,1.33,1.22,0.34,0.17,0.09,0.04
2025,9,0,away,1,2,0.16,0.47,1.35,2.97,2.45,0.72,0.36,0.18,0.07
2025,9,0,away,2,2,0.18,0.5,1.39,4.13,3.87,1.1,0.55,0.27,0.11
2025,9,0,away,3,2,0.47,1.3,2.84,5.54,4.59,1.37,0.68,0.33,0.14
2025,9,0,away,4,2,0.18,0.5,1.29,4.5,4.43,1.24,0.62,0.3,0.14
2025,9,0,away,5,2,0.47,1.3,2.79,5.78,4.94,1.46,0.72,0.35,0.15
2025,9,0,away,6,2,0.51,1.35,3.99,7.22,5.34,1.65,0.82,0.4,0.15
2025,9,0,away,7,2,1.38,3.07,5.89,9.5,7.15,2.22,1.1,0.52,0.2
2025,9,1,home,0,0,0.52,1.05,2.0,3.57,2.28,0.0,0.0,0.0,0.0
2025,9,1,home,1,0,1.07,2.03,3.53,5.07,2.88,0.0,0.0,0.0,0.0
2025,9,1,home,2,0,1.03,1.93,3.34,4.04,2.28,0.0,0.0,0.0,0.0
2025,9,1,home,3,0,2.14,3.75,5.2,5.75,3.0,0.0,0.0,0.0,0.0
2025,9,1,home,4,0,1.16,2.19,3.92,3.98,2.29,0.0,0.0,0.0,0.0
2025,9,1,home,5,0,2.01,3.55,5.16,3.97,1.93,0.0,0.0,0.0,0.0
2025,9,1,home,6,0,1.97,3.45,4.06,3.36,1.54,0.0,0.0,0.0,0.0
2025,9,1,home,7,0,4.16,6.0,6.77,5.22,2.23,0.0,0.0,0.0,0.0
2025,9,1,home,0,1,0.26,0.6,1.32,2.75,1.85,0.0,0.0,0.0,0.0
2025,9,1,home,1,1,0.61,1.35,2.78,4.75,2.88,0.0,0.0,0.0,0.0
2025,9,1,home,2,1,0.65,1.42,2.82,5.14,3.3,0.0,0.0,0.0,0.0
2025,9,1,home,3,1,1.36,2.82,4.76,6.93,4.08,0.0,0.0,0.0,0.0
2025,9,1,home,4,1,0.65,1.42,2.87,5.47,4.29,0.0,0.0,0.0,0.0
2025,9,1,home,5,1,1.37,2.82,4.71,6.49,4.69,0.0,0.0,0.0,0.0
2025,9,1,home,6,1,1.59,3.05,5.48,6.49,4.45,0.0,0.0,0.0,0.0
2025,9,1,home,7,1,2.7,4.47,6.67,7.73,4.82,0.0,0.0,0.0,0.0
2025,9,1,home,0,2,0.08,0.21,0.61,1.74,1.28,0.0,0.0,0.0,0.0
2025,9,1,home,1,2,0.22,0.61,1.75,3.75,2.45,0.0,0.0,0.0,0.0
2025,9,1,home,2,2,0.23,0.65,1.8,5.4,4.1,0.0,0.0,0.0,0.0
2025,9,1,home,3,2,0.61,1.69,3.59,6.88,4.55,0.0,0.0,0.0,0.0
2025,9,1,home,4,2,0.23,0.65,1.65,5.96,4.79,0.0,0.0,0.0,0.0
2025,9,1,home,5,2,0.61,1.69,3.52,7.23,4.98,0.0,0.0,0.0,0.0
2025,9,1,home,6,2,0.66,1.75,5.21,8.92,5.01,0.0,0.0,0.0,0.0
2025,9,1,home,7,2,1.8,3.89,7.31,11.4,6.66,0.0,0.0,0.0,0.0
